State,District,Years,Murder,Murder_attempts,Rape
Punjab,G.R.P,2007,14,0,2
Punjab,Gurdaspur,2007,19,17,30
Punjab,Hoshiarpur,2007,43,39,27
Punjab,Jagraon,2007,10,24,15
Punjab,Jalandhar,2007,63,118,54
Punjab,Kapurthala,2007,29,33,22
Punjab,Khanna,2007,24,21,17
Punjab,Ludhiana,2007,63,76,58
Punjab,Mansa,2007,28,31,20
Punjab,Moga,2007,37,34,7
Punjab,Muktsar,2007,27,32,11
Punjab,Nawan Shahr,2007,21,20,13
Punjab,Patiala,2007,51,55,22
Punjab,Ropar,2007,10,11,7
Punjab,Sangrur,2007,36,58,31
Punjab,Sas Ngr,2007,11,21,16
Punjab,Tarn Taran,2007,41,34,26
Rajasthan,Ajmer,2007,53,71,31
Rajasthan,Alwar,2007,89,62,73
Rajasthan,Banswara,2007,39,13,39
Rajasthan,Baran,2007,37,98,43
Rajasthan,Barmer,2007,26,27,19
Rajasthan,Bharatpur,2007,69,48,62
Rajasthan,Bhilwara,2007,34,46,48
Rajasthan,Bikaner,2007,39,85,32
Rajasthan,Bundi,2007,28,55,28
Rajasthan,Chittorgarh,2007,48,48,92
Rajasthan,Churu,2007,20,29,27
Rajasthan,Dausa,2007,34,18,16
Rajasthan,Dholpur,2007,44,68,20
Rajasthan,Dungarpur,2007,23,17,10
Rajasthan,G.R.P.,2007,4,5,0
Rajasthan,Ganganagar,2007,61,73,66
Rajasthan,Hanumangarh,2007,32,137,39
Rajasthan,Jaipur East,2007,14,31,25
Rajasthan,Jaipur North,2007,17,27,23
Rajasthan,Jaipur Rural,2007,66,25,39
Rajasthan,Jaipur South,2007,21,18,14
Rajasthan,Jaisalmer,2007,5,3,4
Rajasthan,Jalore,2007,21,22,7
Rajasthan,Jhalawar,2007,43,105,54
Rajasthan,Jhunjhunu,2007,44,16,31
Rajasthan,Jodhpur City,2007,16,57,16
Rajasthan,Jodhpur Rural,2007,23,30,24
Rajasthan,Karauli,2007,37,51,28
Rajasthan,Kota City,2007,22,154,25
Rajasthan,Kota Rural,2007,25,37,30
Rajasthan,Nagaur,2007,42,46,38
Rajasthan,Pali,2007,30,36,39
Rajasthan,Rajsamand,2007,13,16,5
Rajasthan,Sawai Madhopur,2007,19,21,21
Rajasthan,Sikar,2007,36,35,34
Rajasthan,Sirohi,2007,22,21,23
Rajasthan,Tonk,2007,23,36,19
Rajasthan,Udaipur,2007,84,85,94
Sikkim,East,2007,2,10,8
Sikkim,North,2007,0,0,0
Sikkim,South,2007,1,2,12
Sikkim,West,2007,6,2,4
Tamil Nadu,Chennai,2007,145,247,46
Tamil Nadu,Chennai Rly.,2007,4,5,0
Tamil Nadu,Coimbatore Rural,2007,87,62,16
Tamil Nadu,Coimbatore Urban,2007,22,15,10
Tamil Nadu,Cuddalore,2007,61,114,28
Tamil Nadu,Dharmapuri,2007,38,46,6
Tamil Nadu,Dindigul,2007,40,79,12
Tamil Nadu,Erode,2007,54,31,20
Tamil Nadu,Kanchipuram,2007,57,97,25
Tamil Nadu,Kanyakumari,2007,27,51,11
Tamil Nadu,Karur,2007,18,17,3
Tamil Nadu,Krishnagiri,2007,72,44,11
Tamil Nadu,Madurai Rural,2007,55,52,9
Tamil Nadu,Madurai Urban,2007,27,25,4
Tamil Nadu,Nagapattinam,2007,39,65,14
Tamil Nadu,Namakkal,2007,26,19,12
Tamil Nadu,Nilgiris,2007,13,8,6
Tamil Nadu,Perambalur,2007,32,35,26
Tamil Nadu,Pudukottai,2007,34,29,14
Tamil Nadu,Ramnathapuram,2007,37,55,8
Tamil Nadu,Salem Rural,2007,67,54,25
Tamil Nadu,Salem Urban,2007,16,30,10
Tamil Nadu,Sivagangai,2007,43,50,3
Tamil Nadu,Thanjavur,2007,68,66,5
Tamil Nadu,Theni,2007,29,62,4
Tamil Nadu,Thirunelveli Rural,2007,80,262,35
Tamil Nadu,Thirunelveli Urban,2007,16,47,6
Tamil Nadu,Thiruvallur,2007,23,35,7
Tamil Nadu,Thiruvannamalai,2007,45,26,14
Tamil Nadu,Thiruvarur,2007,39,44,9
Tamil Nadu,Thoothugudi,2007,62,100,19
Tamil Nadu,Trichy Rly.,2007,0,0,0
Tamil Nadu,Trichy Rural,2007,49,19,12
Tamil Nadu,Trichy Urban,2007,21,22,2
Tamil Nadu,Vellore,2007,66,36,25
Tamil Nadu,Villupuram,2007,70,76,58
Tamil Nadu,Virudhunagar,2007,51,53,8
Tripura,Dhalai,2007,18,3,13
Tripura,North,2007,21,6,26
Tripura,South,2007,34,35,41
Tripura,West,2007,65,14,77
Uttar Pradesh,Agra,2007,123,141,30
Uttar Pradesh,Aligarh,2007,166,154,50
Uttar Pradesh,Allahabad,2007,143,85,26
Uttar Pradesh,Ambedkar Nagar,2007,26,20,15
Uttar Pradesh,Auraiya,2007,37,34,9
Uttar Pradesh,Azamgarh,2007,54,23,11
Uttar Pradesh,Badaun,2007,88,110,11
Uttar Pradesh,Baghpat,2007,81,57,17
Uttar Pradesh,Bahraich,2007,43,30,34
Uttar Pradesh,Ballia,2007,32,31,10
Uttar Pradesh,Balrampur,2007,20,13,10
Uttar Pradesh,Banda,2007,49,22,15
Uttar Pradesh,Barabanki,2007,62,44,25
Uttar Pradesh,Bareilly,2007,138,171,62
Uttar Pradesh,Basti,2007,24,20,10
Uttar Pradesh,Bijnor,2007,99,51,27
Uttar Pradesh,Bulandshahar,2007,146,160,44
Uttar Pradesh,Chandoli,2007,17,20,6
Uttar Pradesh,Chitrakoot Dham,2007,23,14,23
Uttar Pradesh,Deoria,2007,31,17,2
Uttar Pradesh,Etah,2007,141,194,39
Uttar Pradesh,Etawah,2007,66,69,14
Uttar Pradesh,Faizabad,2007,52,29,23
Uttar Pradesh,Fatehgarh,2007,64,90,21
Uttar Pradesh,Fatehpur,2007,66,30,22
Uttar Pradesh,Firozabad,2007,123,143,28
Uttar Pradesh,G.R.P.,2007,20,20,2
Uttar Pradesh,Gautambudh Nagar,2007,75,71,17
Uttar Pradesh,Ghaziabad,2007,150,135,33
Uttar Pradesh,Ghazipur,2007,40,39,10
Uttar Pradesh,Gonda,2007,46,46,13
Uttar Pradesh,Gorakhpur,2007,75,58,19
Uttar Pradesh,Hamirpur,2007,22,7,8
Uttar Pradesh,Hardoi,2007,86,54,33
Uttar Pradesh,Hathras,2007,56,54,16
Uttar Pradesh,J.P.Nagar,2007,66,50,28
Uttar Pradesh,Jalaun,2007,48,17,8
Uttar Pradesh,Jaunpur,2007,44,62,24
Uttar Pradesh,Jhansi,2007,66,30,10
Uttar Pradesh,Kannauj,2007,54,40,6
Uttar Pradesh,Kanpur Dehat,2007,41,43,13
Uttar Pradesh,Kanpur Nagar,2007,148,132,46
Uttar Pradesh,Kaushambi,2007,51,23,30
Uttar Pradesh,Khiri,2007,93,66,47
Uttar Pradesh,Kushi Nagar,2007,20,20,9
Uttar Pradesh,Lalitpur,2007,22,4,10
Uttar Pradesh,Lucknow,2007,159,118,82
Uttar Pradesh,Maharajganj,2007,25,11,23
Uttar Pradesh,Mahoba,2007,30,13,10
Uttar Pradesh,Mainpuri,2007,108,137,11
Uttar Pradesh,Mathura,2007,83,115,36
Uttar Pradesh,Mau,2007,32,38,8
Uttar Pradesh,Meerut,2007,195,189,39
Uttar Pradesh,Mirzapur,2007,40,17,10
Uttar Pradesh,Moradabad,2007,130,138,58
Uttar Pradesh,Muzaffarnagar,2007,213,170,37
Uttar Pradesh,Pilibhit,2007,38,20,23
Uttar Pradesh,Pratapgarh,2007,58,44,16
Uttar Pradesh,Raibareilly,2007,57,46,31
Uttar Pradesh,Rampur,2007,57,71,40
Uttar Pradesh,Saharanpur,2007,81,105,14
Uttar Pradesh,Sant Kabirnagar,2007,21,10,9
Uttar Pradesh,Shahjahanpur,2007,126,125,52
Uttar Pradesh,Shrawasti,2007,19,11,10
Uttar Pradesh,Sidharthnagar,2007,12,4,5
Uttar Pradesh,Sitapur,2007,112,81,67
Uttar Pradesh,Sonbhadra,2007,35,16,16
Uttar Pradesh,St.Ravidasnagar,2007,13,19,1
Uttar Pradesh,Sultanpur,2007,59,61,34
Uttar Pradesh,Unnao,2007,94,61,30
Uttar Pradesh,Varanasi,2007,66,61,20
Uttarakhand,Almora,2007,19,9,6
Uttarakhand,Bageshwar,2007,10,1,3
Uttarakhand,Chamoli,2007,15,9,10
Uttarakhand,Champawat,2007,5,0,2
Uttarakhand,Dehradun,2007,37,50,29
Uttarakhand,Haridwar,2007,55,59,28
Uttarakhand,Nainital,2007,26,19,6
Uttarakhand,Pauri Garhwal,2007,19,7,7
Uttarakhand,Pithoragarh,2007,9,2,9
Uttarakhand,Rudra Prayag,2007,6,6,1
Uttarakhand,Tehri Garhwal,2007,11,7,2
Uttarakhand,Udhamsingh Nagar,2007,54,56,12
Uttarakhand,Uttarkashi,2007,2,3,2
West Bengal,24 Parganas North,2007,194,6,231
West Bengal,24 Parganas South,2007,158,123,205
West Bengal,Asansol,2007,26,2,15
West Bengal,Bankura,2007,49,32,44
West Bengal,Birbhum,2007,66,15,53
West Bengal,Burdwan,2007,122,14,69
West Bengal,Coochbehar,2007,34,10,139
West Bengal,Dakshin Dinajpur,2007,34,78,46
West Bengal,Darjeeling,2007,31,2,48
West Bengal,Hooghly,2007,90,97,57
West Bengal,Howrah,2007,69,16,45
West Bengal,Howrah G.R.P.,2007,9,4,1
West Bengal,Jalpaiguri,2007,122,56,235
West Bengal,Kharagpur G.R.P.,2007,3,0,0
West Bengal,Kolkata,2007,36,71,44
West Bengal,Malda,2007,88,63,103
West Bengal,Murshidabad,2007,132,61,369
West Bengal,Nadia,2007,99,69,183
West Bengal,Paschim Midnapur,2007,105,39,60
West Bengal,Purab Midnapur,2007,76,41,41
West Bengal,Purulia,2007,46,0,38
West Bengal,Sealdah G.R.P.,2007,6,7,3
West Bengal,Siliguri G.R.P.,2007,4,1,1
West Bengal,Uttar Dinajpur,2007,53,70,76
A & N Islands,A And N Islands,2007,15,19,3
Chandigarh,Chandigarh,2007,19,26,22
D & N Haveli,D And N Haveli,2007,10,2,7
Daman & Diu,Daman,2007,12,6,1
Daman & Diu,Diu,2007,0,1,0
Delhi Ut,Central,2007,27,29,22
Delhi Ut,East,2007,34,61,73
Delhi Ut,Grp(Rly),2007,3,0,4
Delhi Ut,Igi Airport,2007,1,0,0
Delhi Ut,New Delhi,2007,4,7,7
Delhi Ut,North,2007,22,41,33
Delhi Ut,North-East,2007,66,74,89
Delhi Ut,North-West,2007,57,52,51
Delhi Ut,Outer,2007,102,96,121
Delhi Ut,South,2007,68,84,83
Delhi Ut,South-West,2007,51,43,51
Delhi Ut,Stf,2007,0,6,0
Delhi Ut,West,2007,60,37,64
Lakshadweep,Lakshadweep,2007,0,2,1
Puducherry,Karaikal,2007,4,9,3
Puducherry,Pondicherry,2007,30,33,6
Andhra Pradesh,Adilabad,2008,73,82,50
Andhra Pradesh,Anantapur,2008,154,80,37
Andhra Pradesh,Chittoor,2008,123,65,30
Andhra Pradesh,Cuddapah,2008,114,94,27
Andhra Pradesh,Cyberabad,2008,197,66,80
Andhra Pradesh,East Godavari,2008,82,112,48
Andhra Pradesh,Guntakal Rly.,2008,7,0,0
Andhra Pradesh,Guntur,2008,159,196,48
Andhra Pradesh,Hyderabad City,2008,122,126,62
Andhra Pradesh,Karimnagar,2008,134,114,84
Andhra Pradesh,Khammam,2008,123,47,70
Andhra Pradesh,Krishna,2008,53,63,38
Andhra Pradesh,Kurnool,2008,116,143,47
Andhra Pradesh,Mahaboobnagar,2008,188,66,72
Andhra Pradesh,Medak,2008,140,57,50
Andhra Pradesh,Nalgonda,2008,121,76,90
Andhra Pradesh,Nellore,2008,70,73,39
Andhra Pradesh,Nizamabad,2008,153,61,31
Andhra Pradesh,Prakasham,2008,75,59,30
Andhra Pradesh,Ranga Reddy,2008,91,35,37
Andhra Pradesh,Secunderabad Rly.,2008,10,0,2
Andhra Pradesh,Srikakulam,2008,25,0,32
Andhra Pradesh,Vijayawada City,2008,34,58,30
Andhra Pradesh,Vijayawada Rly.,2008,1,1,0
Andhra Pradesh,Visakha Rural,2008,65,40,12
Andhra Pradesh,Visakhapatnam,2008,32,36,29
Andhra Pradesh,Vizianagaram,2008,29,21,6
Andhra Pradesh,Warangal,2008,121,73,59
Andhra Pradesh,West Godavari,2008,78,98,117
Arunachal Pradesh,Changlang,2008,6,4,2
Arunachal Pradesh,Dibang Valley,2008,1,2,3
Arunachal Pradesh,K/Kumey,2008,3,4,2
Arunachal Pradesh,Kameng East,2008,4,0,5
Arunachal Pradesh,Kameng West,2008,1,0,0
Arunachal Pradesh,Lohit,2008,11,1,3
Arunachal Pradesh,Papum Pare,2008,11,6,7
Arunachal Pradesh,Siang East,2008,9,2,5
Arunachal Pradesh,Siang Upper,2008,1,3,0
Arunachal Pradesh,Siang West,2008,6,5,13
Arunachal Pradesh,Subansiri Lower,2008,4,1,0
Arunachal Pradesh,Subansiri Upper,2008,4,6,2
Arunachal Pradesh,Tawang,2008,2,0,0
Arunachal Pradesh,Tirap,2008,7,3,0
Arunachal Pradesh,Upper Dibang Valley,2008,2,0,0
Assam,Barpeta,2008,54,20,97
Assam,Baska,2008,67,19,23
Assam,Bongaigaon,2008,15,10,51
Assam,C.I.D.,2008,0,0,0
Assam,Cachar,2008,56,6,72
Assam,Chirang,2008,24,0,25
Assam,Darrang,2008,38,5,57
Assam,Dhemaji,2008,21,30,88
Assam,Dhubri,2008,44,20,116
Assam,Dibrugarh,2008,99,21,46
Assam,G.R.P.,2008,6,0,5
Assam,Goalpara,2008,36,5,66
Assam,Golaghat,2008,65,15,42
Assam,Guwahati City,2008,50,18,59
Assam,Hailakandi,2008,27,0,39
Assam,Jorhat,2008,51,24,44
Assam,Kamrup,2008,46,23,36
Assam,Karbi Anglong,2008,55,16,16
Assam,Karimganj,2008,27,13,19
Assam,Kokrajhar,2008,53,32,55
Assam,Lakhimpur,2008,41,6,52
Assam,Morigaon,2008,20,9,75
Assam,N.C.Hills,2008,42,14,4
Assam,Nagaon,2008,83,41,112
Assam,Nalbari,2008,31,29,30
Assam,R.P.O.,2008,3,0,5
Assam,Sibsagar,2008,108,7,46
Assam,Sonitpur,2008,94,31,56
Assam,Tinsukia,2008,114,0,60
Assam,Udalguri,2008,56,3,42
Bihar,Araria,2008,50,37,37
Bihar,Arwal,2008,28,0,2
Bihar,Aurangabad,2008,92,27,30
Bihar,Bagaha,2008,26,8,15
Bihar,Banka,2008,70,56,49
Bihar,Begusarai,2008,101,170,25
Bihar,Bettiah,2008,64,33,28
Bihar,Bhabhua,2008,40,38,8
Bihar,Bhagalpur,2008,90,81,35
Bihar,Bhojpur,2008,138,167,18
Bihar,Buxar,2008,52,61,11
Bihar,Darbhanga,2008,76,154,67
Bihar,Gaya,2008,136,60,52
Bihar,Gopalganj,2008,74,93,23
Bihar,Jamalpur Rly.,2008,10,0,1
Bihar,Jamui,2008,56,127,17
Bihar,Jehanabad,2008,35,10,6
Bihar,Katihar,2008,63,13,120
Bihar,Katihar Rly.,2008,6,11,2
Bihar,Khagaria,2008,55,63,16
Bihar,Kishanganj,2008,32,42,30
Bihar,Lakhisarai,2008,41,67,35
Bihar,Madhepura,2008,34,7,16
Bihar,Madhubani,2008,62,72,24
Bihar,Motihari,2008,120,306,34
Bihar,Munger,2008,85,92,20
Bihar,Muzaffarpur,2008,138,11,28
Bihar,Muzaffarpur Rly.,2008,16,0,2
Bihar,Nalanda,2008,120,53,23
Bihar,Naugachia,2008,33,15,8
Bihar,Nawadah,2008,76,8,28
Bihar,Patna,2008,341,189,57
Bihar,Patna Rly.,2008,24,13,0
Bihar,Purnea,2008,81,20,185
Bihar,Rohtas,2008,112,19,21
Bihar,Saharsa,2008,30,139,22
Bihar,Samastipur,2008,81,292,32
Bihar,Saran,2008,119,137,34
Bihar,Sheikhpura,2008,22,27,9
Bihar,Sheohar,2008,9,17,7
Bihar,Sitamarhi,2008,72,37,12
Bihar,Siwan,2008,74,65,24
Bihar,Supaul,2008,49,88,53
Bihar,Vaishali,2008,106,29,36
Chhattisgarh,Balrampur,2008,49,12,41
Chhattisgarh,Bilaspur,2008,112,48,71
Chhattisgarh,Bizapur,2008,95,82,5
Chhattisgarh,Dantewara,2008,69,84,10
Chhattisgarh,Dhamtari,2008,23,16,26
Chhattisgarh,Durg,2008,83,39,109
Chhattisgarh,Grp Raipur,2008,5,1,2
Chhattisgarh,Jagdalpur,2008,73,46,68
Chhattisgarh,Janjgir,2008,36,31,47
Chhattisgarh,Jashpur,2008,65,16,71
Chhattisgarh,Kabirdham,2008,11,18,29
Chhattisgarh,Kanker,2008,54,53,15
Chhattisgarh,Korba,2008,38,12,31
Chhattisgarh,Koriya,2008,48,22,54
Chhattisgarh,Mahasamund,2008,19,13,24
Chhattisgarh,Narayanpur,2008,18,49,1
Chhattisgarh,Raigarh,2008,89,24,30
Chhattisgarh,Raipur,2008,112,91,128
Chhattisgarh,Rajnandgaon,2008,47,33,60
Chhattisgarh,Sarguja,2008,65,27,78
Chhattisgarh,Surajpur,2008,58,19,78
Goa,North Goa,2008,26,14,15
Goa,South Goa,2008,23,11,15
Gujarat,Ahmedabad Commr.,2008,85,60,44
Gujarat,Ahmedabad Rural,2008,36,20,3
Gujarat,Ahwa-Dang,2008,7,2,3
Gujarat,Amreli,2008,22,6,8
Gujarat,Anand,2008,40,10,11
Gujarat,Bharuch,2008,36,15,13
Gujarat,Bhavnagar,2008,35,33,9
Gujarat,Dahod,2008,44,21,13
Gujarat,Gandhinagar,2008,32,12,8
Gujarat,Himatnagar,2008,38,13,16
Gujarat,Jamnagar,2008,34,12,17
Gujarat,Junagadh,2008,33,20,5
Gujarat,Kheda North,2008,36,11,8
Gujarat,Kutch,2008,40,8,16
Gujarat,Mehsana,2008,29,18,9
Gujarat,Narmada,2008,11,3,7
Gujarat,Navsari,2008,25,3,2
Gujarat,Palanpur,2008,42,16,37
Gujarat,Panchmahal,2008,40,13,8
Gujarat,Patan,2008,14,15,19
Gujarat,Porbandar,2008,7,6,3
Gujarat,Rajkot Commr.,2008,37,33,12
Gujarat,Rajkot Rural,2008,45,16,24
Gujarat,Surat Commr.,2008,97,42,28
Gujarat,Surat Rural,2008,43,4,3
Gujarat,Surendranagar,2008,35,15,21
Gujarat,Tapi,2008,21,5,3
Gujarat,Vadodara Commr.,2008,20,32,7
Gujarat,Vadodara Rural,2008,79,17,11
Gujarat,Valsad,2008,33,5,4
Gujarat,W.Rly,2008,10,1,2
Haryana,Ambala,2008,31,31,35
Haryana,Bhiwani,2008,56,27,33
Haryana,Faridabad,2008,59,24,46
Haryana,Fatehabad,2008,20,13,12
Haryana,Grp,2008,27,3,1
Haryana,Gurgaon,2008,80,59,35
Haryana,Hissar,2008,52,46,23
Haryana,Jhajjar,2008,62,30,22
Haryana,Jind,2008,39,24,38
Haryana,Kaithal,2008,22,24,14
Haryana,Karnal,2008,39,46,50
Haryana,Kurukshetra,2008,20,19,41
Haryana,Mahendragarh,2008,31,6,21
Haryana,Mewat,2008,19,21,29
Haryana,Palwal,2008,34,37,29
Haryana,Panchkula,2008,17,7,15
Haryana,Panipat,2008,46,16,30
Haryana,Rewari,2008,27,24,23
Haryana,Rohtak,2008,67,53,39
Haryana,Sirsa,2008,48,35,31
Haryana,Sonipat,2008,84,48,36
Haryana,Yamunanagar,2008,41,23,28
Himachal Pradesh,Bilaspur,2008,5,2,10
Himachal Pradesh,Chamba,2008,10,3,10
Himachal Pradesh,G.R.P.,2008,0,0,0
Himachal Pradesh,Hamirpur,2008,6,0,8
Himachal Pradesh,Kangra,2008,19,20,19
Himachal Pradesh,Kinnaur,2008,1,0,4
Himachal Pradesh,Kullu,2008,15,3,16
Himachal Pradesh,Lahaul-Spiti,2008,1,0,1
Himachal Pradesh,Mandi,2008,19,7,32
Himachal Pradesh,Shimla,2008,15,10,22
Himachal Pradesh,Sirmaur,2008,7,2,10
Himachal Pradesh,Solan,2008,16,3,14
Himachal Pradesh,Una,2008,15,9,11
Jammu & Kashmir,Anantnag,2008,10,6,13
Jammu & Kashmir,Awantipora,2008,2,3,4
Jammu & Kashmir,Bandipora,2008,3,3,1
Jammu & Kashmir,Baramulla,2008,18,35,13
Jammu & Kashmir,Budgam,2008,3,27,8
Jammu & Kashmir,Crime Jammu,2008,2,0,0
Jammu & Kashmir,Crime Srinagar,2008,2,0,0
Jammu & Kashmir,Doda,2008,20,41,20
Jammu & Kashmir,Ganderbal,2008,5,2,2
Jammu & Kashmir,Handwara,2008,6,22,6
Jammu & Kashmir,Jammu,2008,31,87,26
Jammu & Kashmir,Kargil,2008,0,0,1
Jammu & Kashmir,Kathua,2008,14,18,15
Jammu & Kashmir,Kishtwar,2008,10,22,4
Jammu & Kashmir,Kulgam,2008,6,9,5
Jammu & Kashmir,Kupwara,2008,12,41,5
Jammu & Kashmir,Leh,2008,2,1,6
Jammu & Kashmir,Poonch,2008,13,27,16
Jammu & Kashmir,Pulwama,2008,7,14,2
Jammu & Kashmir,Railways,2008,0,1,0
Jammu & Kashmir,Rajouri,2008,8,26,21
Jammu & Kashmir,Ramban,2008,11,12,9
Jammu & Kashmir,Reasi,2008,16,34,5
Jammu & Kashmir,Samba,2008,6,26,2
Jammu & Kashmir,Shopian,2008,7,23,6
Jammu & Kashmir,Srinagar,2008,13,80,16
Jammu & Kashmir,Udhampur,2008,10,10,13
Jharkhand,Bokaro,2008,76,8,40
Jharkhand,Chaibasa,2008,127,46,42
Jharkhand,Chatra,2008,42,46,11
Jharkhand,Deoghar,2008,46,4,33
Jharkhand,Dhanbad,2008,72,41,47
Jharkhand,Dhanbad Rly.,2008,13,0,0
Jharkhand,Dumka,2008,77,17,60
Jharkhand,Garhwa,2008,48,78,21
Jharkhand,Giridih,2008,63,30,48
Jharkhand,Godda,2008,61,44,26
Jharkhand,Gumla,2008,158,79,38
Jharkhand,Hazaribagh,2008,80,52,57
Jharkhand,Jamshedpur,2008,102,88,41
Jharkhand,Jamshedpur Rly.,2008,6,2,0
Jharkhand,Jamtara,2008,25,1,20
Jharkhand,Khunti,2008,63,11,8
Jharkhand,Koderma,2008,23,31,16
Jharkhand,Latehar,2008,31,16,11
Jharkhand,Lohardagga,2008,22,3,16
Jharkhand,Pakur,2008,31,90,53
Jharkhand,Palamu,2008,102,174,30
Jharkhand,Ramgarh,2008,44,14,11
Jharkhand,Ranchi,2008,209,72,62
Jharkhand,Sahebganj,2008,42,47,61
Jharkhand,Saraikela,2008,59,56,13
Jharkhand,Simdega,2008,75,11,26
Karnataka,Bagalkot,2008,43,26,2
Karnataka,Bangalore Commr.,2008,253,297,54
Karnataka,Bangalore Rural,2008,102,54,14
Karnataka,Belgaum,2008,124,94,30
Karnataka,Bellary,2008,46,47,11
Karnataka,Bidar,2008,28,36,7
Karnataka,Bijapur,2008,83,73,19
Karnataka,Cbpura,2008,39,44,7
Karnataka,Chamarajnagar,2008,36,20,4
Karnataka,Chickmagalur,2008,39,31,17
Karnataka,Chitradurga,2008,42,15,18
Karnataka,Dakshin Kannada,2008,29,45,10
Karnataka,Davanagere,2008,26,18,10
Karnataka,Dharwad Commr.,2008,21,26,3
Karnataka,Dharwad Rural,2008,22,25,1
Karnataka,Gadag,2008,23,22,10
Karnataka,Gulbarga,2008,104,104,25
Karnataka,Hassan,2008,72,59,17
Karnataka,Haveri,2008,31,23,5
Karnataka,K.G.F.,2008,13,10,5
Karnataka,Kodagu,2008,22,33,20
Karnataka,Kolar,2008,37,22,14
Karnataka,Koppal,2008,22,4,6
Karnataka,Mandya,2008,50,41,18
Karnataka,Mysore Commr.,2008,26,30,23
Karnataka,Mysore Rural,2008,54,51,13
Karnataka,Raichur,2008,53,34,19
Karnataka,Railways,2008,13,6,0
Karnataka,Ramanagar,2008,92,60,17
Karnataka,Shimoga,2008,45,45,14
Karnataka,Tumkur,2008,69,55,12
Karnataka,Udupi,2008,21,10,11
Karnataka,Uttar Kannada,2008,18,15,10
Kerala,Alapuzha,2008,8,37,16
Kerala,Ernakulam Commr.,2008,9,11,12
Kerala,Ernakulam Rural,2008,36,31,35
Kerala,Idukki,2008,15,28,28
Kerala,Kannur,2008,26,38,33
Kerala,Kasargod,2008,19,23,28
Kerala,Kollam,2008,26,21,61
Kerala,Kottayam,2008,26,16,31
Kerala,Kozhikode Commr.,2008,6,16,15
Kerala,Kozhikode Rural,2008,15,17,39
Kerala,Malappuram,2008,29,27,51
Kerala,Palakkad,2008,34,19,42
Kerala,Pathanamthitta,2008,17,18,32
Kerala,Railways,2008,1,0,1
Kerala,Thrissur,2008,38,64,46
Kerala,Trivandrum Commr.,2008,10,22,20
Kerala,Trivandrum Rural,2008,35,38,43
Kerala,Wayanadu,2008,12,8,35
Madhya Pradesh,Alirajpur,2008,59,40,41
Madhya Pradesh,Anuppur,2008,32,11,42
Madhya Pradesh,Ashok Nagar,2008,18,20,47
Madhya Pradesh,Balaghat,2008,56,21,61
Madhya Pradesh,Barwani,2008,32,21,39
Madhya Pradesh,Betul,2008,57,33,121
Madhya Pradesh,Bhind,2008,54,74,27
Madhya Pradesh,Bhopal,2008,60,86,113
Madhya Pradesh,Bhopal Rly.,2008,2,4,2
Madhya Pradesh,Burhanpur,2008,19,15,14
Madhya Pradesh,Chhatarpur,2008,52,62,57
Madhya Pradesh,Chhindwara,2008,76,23,120
Madhya Pradesh,Damoh,2008,58,47,46
Madhya Pradesh,Datiya,2008,44,51,25
Madhya Pradesh,Dewas,2008,45,73,73
Madhya Pradesh,Dhar,2008,80,94,100
Madhya Pradesh,Dindori,2008,19,3,20
Madhya Pradesh,Guna,2008,53,29,72
Madhya Pradesh,Gwalior,2008,98,120,42
Madhya Pradesh,Harda,2008,20,24,18
Madhya Pradesh,Hoshangabad,2008,52,41,64
Madhya Pradesh,Indore,2008,125,197,122
Madhya Pradesh,Indore Rly.,2008,3,2,3
Madhya Pradesh,Jabalpur,2008,69,111,127
Madhya Pradesh,Jabalpur Rly.,2008,4,2,1
Madhya Pradesh,Jhabua,2008,19,20,31
Madhya Pradesh,Katni,2008,33,26,48
Madhya Pradesh,Khandwa,2008,36,35,52
Madhya Pradesh,Khargon,2008,49,45,65
Madhya Pradesh,Mandla,2008,34,16,47
Madhya Pradesh,Mandsaur,2008,45,32,40
Madhya Pradesh,Morena,2008,59,75,26
Madhya Pradesh,Narsinghpur,2008,48,41,61
Madhya Pradesh,Neemuch,2008,24,14,19
Madhya Pradesh,Panna,2008,34,17,28
Madhya Pradesh,Raisen,2008,42,42,67
Madhya Pradesh,Rajgarh,2008,38,63,83
Madhya Pradesh,Ratlam,2008,43,44,63
Madhya Pradesh,Rewa,2008,52,42,82
Madhya Pradesh,Sagar,2008,83,90,119
Madhya Pradesh,Satna,2008,62,50,102
Madhya Pradesh,Seoni,2008,41,23,61
Madhya Pradesh,Shahdol,2008,31,12,47
Madhya Pradesh,Shajapur,2008,27,44,57
Madhya Pradesh,Sheopur,2008,9,19,13
Madhya Pradesh,Shivpuri,2008,74,47,64
Madhya Pradesh,Sidhi,2008,30,12,37
Madhya Pradesh,Sihore,2008,28,47,57
Madhya Pradesh,Singrauli,2008,26,17,40
Madhya Pradesh,Tikamgarh,2008,46,28,35
Madhya Pradesh,Ujjain,2008,60,122,78
Madhya Pradesh,Umariya,2008,22,10,25
Madhya Pradesh,Vidisha,2008,40,45,93
Maharashtra,Ahmednagar,2008,134,107,49
Maharashtra,Akola,2008,54,72,26
Maharashtra,Amravati Commr.,2008,18,30,22
Maharashtra,Amravati Rural,2008,75,27,47
Maharashtra,Aurangabad Commr.,2008,39,38,21
Maharashtra,Aurangabad Rural,2008,56,36,21
Maharashtra,Beed,2008,61,34,26
Maharashtra,Bhandara,2008,28,14,26
Maharashtra,Buldhana,2008,54,47,36
